Id,Probability
453,0.09601524081574324
454,0.027050643241576817
455,0.053128376201448974
456,0.015288425013411438
457,0.05156271732839474
458,0.010258554486653169
459,0.07279258899960192
460,0.012064169436054595
461,0.01254577038417203
462,0.0551206588125325
463,0.011944533907753402
464,0.05836310559403304
465,0.04343660704472747
466,0.007046003694230157
467,0.009894167798665948
468,0.013508468530887746
469,0.008838322741001466
470,0.17597484523786255
471,0.007395143524864029
472,0.010559589420285141
473,0.3189643422306171
474,0.038355390674305045
475,0.013372658712586456
476,0.01089887764340872
477,0.007573118337713244
478,0.011287991899030314
479,0.02345686609156724
480,0.010445436576667595
481,0.06325074240454698
482,0.007771092561375571
483,0.03642825610997491
484,0.042188629931710395
485,0.007266554942633355
486,0.23275809716132345
487,0.036745480681933604
488,0.06738933367523507
489,0.12022849420511833
490,0.038831881409035804
491,0.009857966183409315
492,0.018501921119076788
493,0.27954408151485804
494,0.029138734846853493
495,0.20731092146486302
496,0.012326463806923647
497,0.014977813122547366
498,0.01175976636796964
499,0.06826439419875285
500,0.007962980310457751
501,0.011577304329487337
502,0.009774660827871623
503,0.028559132466936067
504,0.01631454452470163
505,0.0078362369627789
506,0.20707331887257974
507,0.3036356910613545
508,0.00684628460752896
509,0.007070819843274509
510,0.01087123993217564
511,0.012822122652561706
512,0.18247789482082294
513,0.04286791652414312
514,0.02118800179124233
515,0.015220054564412954
516,0.28777558888432236
517,0.008435697203138913
518,0.01324739348604285
519,0.00718962707163484
520,0.01101937783553718
521,0.006957740524884675
522,0.011144244023405565
523,0.07043780832453508
524,0.031867889395417896
525,0.05310350541871934
526,0.44184142577887114
527,0.11148341593509103
528,0.009696258617081252
529,0.13150668122704656
530,0.012040052705099223
531,0.007371796423010648
532,0.006865530256558368
533,0.011392802867784806
534,0.006138044939309175
535,0.010239001035921512
536,0.006949198135927339
537,0.010326567243690224
538,0.05950791944425755
539,0.018465704612405067
540,0.006772477380750369
541,0.013386953282828217
542,0.022376230085364445
543,0.06545969367939776
544,0.08924873505302545
545,0.01572540674735614
546,0.00923535602519198
547,0.0374500704712403
548,0.006512694700101181
549,0.008150748744709451
550,0.12634995553192493
551,0.26782434100505725
552,0.13213239394447573
553,0.009594218643529709
554,0.009198214124817071
555,0.23050778171678438
556,0.01256634580590723
557,0.017108683688762023
558,0.013580385032547848
559,0.06738191890721408
560,0.03151667315292525
561,0.006656702407720112
562,0.009583938642496714
563,0.0658164187410115
564,0.038978459909632106
565,0.10483781820714175
566,0.011112973279166877
567,0.007215136185867227
568,0.02202036274261571
569,0.2291371466936735
570,0.04388782292611618
571,0.0994537353989894
572,0.013366199833056152
573,0.01275579992903103
574,0.046639229445309315
575,0.2511000913741549
576,0.008048725230881269
577,0.032135522582591294
578,0.009915732141370544
579,0.1009860989585548
580,0.0071158536833519255
581,0.009762546224914233
582,0.013418850931214102
583,0.008045821262408
584,0.01735646708810253
585,0.0328666252282374
586,0.008010347633860186
587,0.013928259392865761
588,0.0633350776508373
589,0.011866189710651637
590,0.014245861661291999
591,0.11885464405599573
592,0.010981020727162283
593,0.016629323262588168
594,0.013477063990295975
595,0.13012958392106702
596,0.04077767374575856
597,0.014575774706839366
598,0.09203843534268133
599,0.020219505373802765
600,0.01068509682636223
601,0.009249524797779156
602,0.03034852154177348
603,0.011915177248300025
604,0.010981194090833148
605,0.08063221261204934
606,0.009478775375796226
607,0.05612637567449942
608,0.021859133866785566
609,0.19699053552844362
610,0.021137150226460975
611,0.04534932136605561
612,0.007310076497374362
613,0.008289616816358593
614,0.026345116395319036
615,0.015003917174702204
616,0.0067831112994529395
617,0.049597710591638706
618,0.009707108176779153
619,0.01239741786911374
620,0.01586155654481819
621,0.008048725230881269
622,0.03071898125772429
623,0.01717508179260768
624,0.036286529591401
625,0.06235482917825726
626,0.5588060198353808
627,0.09184100150319162
628,0.01173071506782203
629,0.009169534846146065
630,0.12009922158874546
631,0.009710732344918075
632,0.019425603060174067
633,0.006904004406631318
634,0.02972853895690433
635,0.06616769743035408
636,0.007266554942633355
637,0.008540643501796374
638,0.017934915480386636
639,0.061089360270500506
640,0.00696458737544699
641,0.009013387408821188
642,0.2769718255195472
643,0.08552297951495288
644,0.5225415217057724
645,0.07469162869682729
646,0.2729847009949467
647,0.010232498253074113
648,0.09152413318283262
649,0.008100459211459916
650,0.014480506467876962
651,0.22204937329430177
652,0.010140104752438754
653,0.03703348470237312
654,0.34864768153358283
655,0.01164968767507241
656,0.019078521646557645
657,0.012922866342008048
658,0.008973870786643483
659,0.06173627941290408
660,0.15100385790471613
661,0.0252151523868153
662,0.11503464593465937
663,0.09915394124540595
664,0.08684713517232992
665,0.3601344117563985
666,0.006575553605098516
667,0.013787223366907205
668,0.08281754195415957
669,0.26554748124365635
670,0.03238132210051365
671,0.009236709538929147
672,0.08627535133490365
673,0.025189057914703276
674,0.007060624186218261
675,0.40141066760156363
676,0.1376287587368139
677,0.021162124261564857
678,0.028363640880991338
679,0.028472305567843255
680,0.1360454736764608
681,0.031809806505434746
682,0.011511113588324814
683,0.03874023410483049
684,0.015791026286640215
685,0.09246190409792646
686,0.0070023239492921635
687,0.008497619688187703
688,0.007877921554373168
689,0.07970642757269679
690,0.01792432350931745
691,0.033065568148768584
692,0.3338282814419021
693,0.023859096414920854
694,0.0227292319935854
695,0.026324373094811684
696,0.012932905462227936
697,0.006865530256558368
698,0.02633851134856164
699,0.1810905938610979
700,0.012259969190018025
701,0.008778464190679453
702,0.67514792299762
703,0.09890055796158757
704,0.25570599618611517
705,0.01652494874177845
706,0.01005843098446536
707,0.02481590726244543
708,0.011693439153776967
709,0.013617175617333128
710,0.009286757206552948
711,0.03549673526406153
712,0.1776814450996057
713,0.01546069728443328
714,0.009528650836681725
715,0.013074909749040698
716,0.3286670012213355
717,0.008138852440424463
718,0.0389052979628374
719,0.019968184725513496
720,0.008002186034851283
721,0.007603182847498363
722,0.015270840503833472
723,0.0567579792274546
724,0.009933359784454246
725,0.17903362307263815
726,0.047372888260356294
727,0.013736655399165954
728,0.027556847545355777
729,0.04866071395202177
730,0.47068508376241724
731,0.01760392762091839
732,0.030446563370014165
733,0.007475689791080605
734,0.011432339601841228
735,0.06764695207641512
736,0.15696935367993547
737,0.03429875892538579
738,0.09112730567618642
739,0.010930660678038683
740,0.007881122755488102
741,0.012879249453679128
742,0.013147105279946142
743,0.04163673865198909
744,0.03682409784195038
745,0.012309225234089984
746,0.046082233882316116
747,0.008224402435429958
748,0.028428265926443506
749,0.02364665317085707
750,0.05462227629254385
751,0.2171818513373623
752,0.008267125166294367
753,0.010574576987847343
754,0.007266554942633355
755,0.021174190027015895
756,0.009649381779895678
757,0.2245123280687993
758,0.012944211147809878
759,0.009158767848376211
760,0.011819021489258313
761,0.00925571006654682
762,0.03446960380100502
763,0.08095777542383017
764,0.007818589437611871
765,0.018633214276669554
766,0.061268500312883056
767,0.008712987881888401
768,0.0492391650741836
769,0.014332654182749788
770,0.10703865480746177
771,0.00967998460518899
772,0.13652936892571116
773,0.2348700194574702
774,0.011287554002344512
775,0.048595846570304246
776,0.01050719187842576
777,0.08316720086826226
778,0.010702328147435986
779,0.010408366980029013
780,0.3075323224145161
781,0.05772877153860008
782,0.013884703347691747
783,0.014968086727817046
784,0.037738726007589894
785,0.017230798483067224
786,0.08149069549628334
787,0.03386539402293251
788,0.02233771960359524
789,0.08254875091230407
790,0.11439429778572037
791,0.01835457275427581
792,0.24077470795944633
793,0.27978901648111293
794,0.015388113521761096
795,0.25982343340961883
796,0.0075882874549076645
797,0.09490066357573358
798,0.014142943656641357
799,0.7418330525815997
800,0.017988736615805485
801,0.040191365371389384
802,0.00981163418139634
803,0.04960690003468917
804,0.011890199689610163
805,0.2081270947337254
806,0.01696274821463147
807,0.0072371980285129015
808,0.05430351649006732
809,0.03392892662875691
810,0.03193823399993889
811,0.057121459477420915
812,0.021521350111486048
813,0.019151156295624205
814,0.012827293705620791
815,0.07752758694302209
816,0.03779371487247072
817,0.007573002301493745
818,0.01600480471555054
819,0.007498666626311725
820,0.04575092168981639
821,0.01292289965088269
822,0.14286741234807895
823,0.007278368991815244
824,0.014243144948670383
825,0.011790704575440835
826,0.015970900463984354
827,0.03431103259805846
828,0.019667928008239455
829,0.014096435532306342
830,0.01443275420275564
831,0.08013894421752604
832,0.016018610583974822
833,0.09915642511372276
834,0.008921864993648878
835,0.054851857516094074
836,0.017544186544524915
837,0.1255685766521487
838,0.012532934785979529
839,0.07480846702095527
840,0.3601929647455608
841,0.15597437780501816
842,0.052521103392912154
843,0.1500745406578976
844,0.052297777752190015
845,0.48813005009852795
846,0.8228427160642621
847,0.01007771149445782
848,0.007900779065951904
849,0.20520107574888702
850,0.017495345998161826
851,0.03535477469593873
852,0.01092901815861841
853,0.0760278353319771
854,0.015867752432337037
855,0.006553788391693878
856,0.02120892945826862
857,0.024636615769930235
858,0.03554365420773697
859,0.007346268976538951
860,0.03840408949362916
861,0.22504588036428175
862,0.00639033183578808
863,0.009115057402704727
864,0.00993475855256292
865,0.012918030239430054
866,0.008080183373062516
867,0.009149389379118215
868,0.06051850632396978
869,0.027563670474687732
870,0.00668680597326239
871,0.013400923589379074
872,0.02778330561633505
873,0.00715981568936378
874,0.0076284694711363345
875,0.007226646372575249
876,0.02931643541792791
877,0.012516953561842886
878,0.01898016498547391
879,0.006972883714116641
880,0.01859153585229368
881,0.012353516841187679
882,0.07278371488494192
883,0.054070059929899945
884,0.038274685203107374
885,0.0068538902910778516
886,0.014543364252010482
887,0.05269466841142607
888,0.4040212980017526
889,0.02758176888249186
890,0.03970277532323231
891,0.009891502712567805
892,0.00927760354487771
893,0.3917892442379257
894,0.5720660816017991
895,0.019179074001085164
896,0.01697503577672355
897,0.009418014257406892
898,0.006604183119092252
899,0.015367126237566376
900,0.0077739977866979225
901,0.03090882526452766
902,0.031261987603579844
903,0.01122044504714461
904,0.007920755137149295
905,0.00851942960774983
906,0.013341464016728314
907,0.0694142171557947
908,0.1344554415078427
909,0.05026324412291428
910,0.014395543824208046
911,0.02089427498828427
912,0.04643982056937324
913,0.008027695710774692
914,0.010757433828090785
915,0.04146275201272403
916,0.012198051056461393
917,0.02137219624294757
918,0.009251398467033645
919,0.01864099819669042
920,0.018572353334098866
921,0.06555725137986648
922,0.07375171076829974
923,0.09644240610602506
924,0.01464693394653611
925,0.01051995382756011
926,0.04845617686272475
927,0.053113840527545225
928,0.017887131947582832
929,0.03719585760194462
930,0.22402707733143967
931,0.172403205336966
932,0.013254539651149807
933,0.017433905365131286
934,0.05394323559444087
935,0.006302755521847612
936,0.007266554942633355
937,0.010110433106957343
938,0.012849875885834347
939,0.028639767618670067
940,0.007372986738597406
941,0.07266792541687882
942,0.007266554942633355
943,0.035186296174344586
944,0.13591580871161082
945,0.013782379651192465
946,0.012486249446033557
947,0.04682383699640526
948,0.012248126336241325
949,0.011256337727870751
950,0.009877973447190333
951,0.0068538902910778516
952,0.09991944077363102
953,0.04665345711529476
954,0.00750105475146466
955,0.13064480910448906
956,0.036259521496728016
957,0.011711191532926326
958,0.020141301347227594
959,0.014367021074810042
960,0.010830019724182217
961,0.008514525735048812
962,0.011379172387299305
963,0.008200562862663408
964,0.012672821163593508
965,0.016749529049286203
966,0.02743740570444595
967,0.03501694381281994
968,0.034149810999076734
969,0.2970509690029232
970,0.127518979095927
971,0.00880822755288703
972,0.26644867908610786
973,0.01480899509664025
974,0.0712555286528473
975,0.009036047591308882
976,0.01396357698282769
977,0.06389278753595133
978,0.029501783537709242
979,0.05589514871393563
980,0.35931015369845193
981,0.008614034232499058
982,0.007849145864260347
983,0.010005829174583593
984,0.00796636528881655
985,0.02557518910549311
986,0.2585494074061331
987,0.008001410106476951
988,0.011153169763114645
989,0.013428271145270038
990,0.012866060923664253
991,0.020356875580851093
992,0.007139469844279904
993,0.009402647559836845
994,0.02204691618894968
995,0.008112260373504994
996,0.33965839217695193
997,0.008465414978319928
998,0.017777913594072617
999,0.010851118651570305
1000,0.01088444085319761
1001,0.007266554942633355
1002,0.05000523195333567
1003,0.015635088945806553
1004,0.023197499314285285
1005,0.0483248546159336
1006,0.012501502033414363
1007,0.031619185605665685
1008,0.00811485539678678
1009,0.027602329634098033
1010,0.010523655074492905
1011,0.01067855683259484
1012,0.011521941259946208
1013,0.015965386678801406
1014,0.07519427608169355
1015,0.010928570069294095
1016,0.15775410808590368
1017,0.007859520668314782
1018,0.28589685728389475
1019,0.0232043401018149
1020,0.007278211262722842
1021,0.01618267655975384
1022,0.03781166068645859
1023,0.011990239265506276
1024,0.20362969465854022
1025,0.013992128282473553
1026,0.008913292586708001
1027,0.015251940284822303
1028,0.01297444492424402
1029,0.007266554942633355
1030,0.009267463621415336
1031,0.010429057202677904
1032,0.04990858023386446
1033,0.009795273900456015
1034,0.023718893607119557
1035,0.006910323784578485
1036,0.013478301589310772
1037,0.010094215649707907
1038,0.007283064426256924
1039,0.010848733194475895
1040,0.006708963884222646
1041,0.5744183511557073
1042,0.3949109787933612
1043,0.011848768120431879
1044,0.03798947707282734
1045,0.016728250173743603
1046,0.01119755494975182
1047,0.011219436577053057
1048,0.022686880652409286
1049,0.014056809107921826
1050,0.011010131418379483
1051,0.012437801293052497
1052,0.0460721316769431
1053,0.1444322270809812
1054,0.00800805096392297
1055,0.06899490590722772
1056,0.007395143524864029
1057,0.006995428159400695
1058,0.015623994072670892
1059,0.06832858739445906
1060,0.051298901680554294
1061,0.06131810815785427
1062,0.04402406265675034
1063,0.009719792721413755
1064,0.01557278103709673
1065,0.12701938158690015
1066,0.025849665985806715
1067,0.0233745804575703
1068,0.007404539363503346
1069,0.01221114940290927
1070,0.011705179584391703
1071,0.011615555723459254
1072,0.058634301210508284
1073,0.3430245531973957
1074,0.01399351915677974
1075,0.01665234534116626
1076,0.051048158654872014
1077,0.027453835579407195
1078,0.010137691841013987
1079,0.10019754997472545
1080,0.029082641379868344
1081,0.03243226691342782
1082,0.09756535601832267
1083,0.015088279856687844
1084,0.04575501920535212
1085,0.10055258226728973
1086,0.039849571503177576
1087,0.02169125846770688
1088,0.0590877396512031
1089,0.26265640036534077
1090,0.010623712457863326
1091,0.0098150151872322
1092,0.007594720013549632
1093,0.08063915145990522
1094,0.01298157753767284
1095,0.2083806783616187
1096,0.0626024586186986
1097,0.03319254741554329
1098,0.10000740265157096
1099,0.0812733043703964
1100,0.04028594544106934
1101,0.016442251074551415
1102,0.0105917723156712
1103,0.03158725330879602
1104,0.008603000974852807
1105,0.026264133051399886
1106,0.03917945750719429
1107,0.011093990941658577
1108,0.1321343890884683
1109,0.056063820294410795
1110,0.011843765956004176
1111,0.012807230877189912
1112,0.010350048615842542
1113,0.014062897210891689
1114,0.02197944668931939
1115,0.010265103785040348
1116,0.015660781543421022
1117,0.0639749656897763
1118,0.20357261497113038
1119,0.01083260327829694
1120,0.018991998769174394
1121,0.039206419843203805
1122,0.007607149901980233
1123,0.015401078304204579
1124,0.11466235145276205
1125,0.020734765186920783
1126,0.08556579847410234
1127,0.011756574799605984
1128,0.34215306496563946
1129,0.017201126893122656
1130,0.01808111847558691
1131,0.010725400390103853
1132,0.22016722191989468
1133,0.028329948002286377
1134,0.07916050966692519
1135,0.2680139115859184
1136,0.04623196948207736
1137,0.007409005029272299
1138,0.011655415785385833
1139,0.017996330219983318
1140,0.011339829267557047
1141,0.011877427727281916
1142,0.01057981555499387
1143,0.10291268940398385
1144,0.20153716555697532
1145,0.040599026663585606
1146,0.022050165044404494
1147,0.082466092308172
1148,0.016543435692086193
1149,0.025928984361112056
1150,0.012060654585329827
1151,0.016628189564011103
1152,0.09284899530621343
1153,0.006785050131130073
1154,0.011578476783734597
1155,0.13710667060056989
1156,0.01155498809318482
1157,0.3587537365841083
1158,0.5230385322779953
1159,0.17145135613024565
1160,0.009664624749837501
1161,0.20211801055804612
1162,0.044259120557062874
1163,0.0366055196009904
1164,0.03626920403718703
1165,0.06383261604399684
1166,0.018980575566514116
1167,0.24279087382661355
1168,0.009999927605252378
1169,0.019704825581690268
1170,0.0202694650202624
1171,0.3598787981052481
1172,0.013944873209253205
1173,0.012325930462100327
1174,0.012746147143620571
1175,0.03356586060941967
1176,0.26027773739998283
1177,0.2087699512168554
1178,0.1639415560902028
1179,0.03143385977589792
1180,0.0984691620750586
1181,0.447744193142401
1182,0.029092877689706927
1183,0.05501980008732173
1184,0.25400501842045303
1185,0.024610323103784644
1186,0.09552277111252387
1187,0.11953471759911272
1188,0.4407597371945115
1189,0.057835458573146675
1190,0.0069996148937181224
1191,0.3993504777603483
1192,0.007630704929558247
1193,0.5718815397236149
1194,0.02493575001930852
1195,0.1009593237730583
1196,0.00813264250603501
1197,0.008093819533617454
1198,0.009276878054251573
1199,0.07339263222952512
1200,0.32711224504514613
1201,0.032090366632870675
1202,0.007617533107649191
1203,0.007830514583180905
1204,0.00734444067066681
1205,0.012739565605644753
1206,0.01094937129834598
1207,0.4129770847744678
1208,0.05843357391595559
1209,0.09092297442516376
1210,0.013931829215295963
1211,0.08848762159878602
1212,0.1014162245354421
1213,0.00764878604772436
1214,0.0063723246652640205
1215,0.7206307134732047
1216,0.013978915538052314
1217,0.0591059278969719
1218,0.008686543141868185
1219,0.07332480056276926
1220,0.01679399496039088
1221,0.03948112690930275
1222,0.035957888746069665
1223,0.08786620608984938
1224,0.009095446204027273
1225,0.06547606805299983
1226,0.011464794258885077
1227,0.008583251106540513
1228,0.05865450405198953
1229,0.29520838206697375
1230,0.41129786090073206
1231,0.011872842982626653
1232,0.07909669384516675
1233,0.016463100322150398
1234,0.6520654969051001
1235,0.6782934768242912
1236,0.009110756225925882
1237,0.06129259588563991
1238,0.40177501809091315
1239,0.06086036421420647
1240,0.014594080707801552
1241,0.0074496311947025206
1242,0.022223814524088312
1243,0.010996366207444193
1244,0.02486241607289135
1245,0.04338427743661071
1246,0.11146149016590681
1247,0.020178282202318373
1248,0.007711983640739175
