Id,Probability
126,0.015136179514229298
127,0.004676998592913151
128,0.013386002741754055
129,0.0055961571633815765
130,0.05411064624786377
131,0.02542865462601185
132,0.08851320296525955
133,0.004903090186417103
134,0.06616364419460297
135,0.07885830104351044
136,0.0075691272504627705
137,0.18777059018611908
138,0.038700781762599945
139,0.006561669055372477
140,0.01572336256504059
141,0.0040595438331365585
142,0.013680621981620789
143,0.0045346482656896114
144,0.015295922756195068
145,0.3738555312156677
146,0.008677425794303417
147,0.004864801187068224
148,0.10558751225471497
149,0.006081804167479277
150,0.041535086929798126
151,0.004487487953156233
152,0.012444366700947285
153,0.007456198800355196
154,0.010282346047461033
155,0.01450408436357975
156,0.01906002312898636
157,0.05030149966478348
158,0.006290221121162176
159,0.16120363771915436
160,0.02344697341322899
161,0.004308545030653477
162,0.010714318603277206
163,0.01666972041130066
164,0.054407842457294464
165,0.009683961980044842
166,0.022701116278767586
167,0.5936226844787598
168,0.01886935532093048
169,0.16607765853405
170,0.010672490112483501
171,0.00394669221714139
172,0.015124248340725899
173,0.01217041164636612
174,0.038278233259916306
175,0.01575920172035694
176,0.3366476595401764
177,0.015697600319981575
178,0.08075422793626785
179,0.01093845721334219
180,0.010104666464030743
181,0.05068683624267578
182,0.007815836928784847
183,0.018113939091563225
184,0.009979248978197575
185,0.11856310069561005
186,0.009860408492386341
187,0.007108702324330807
188,0.022422727197408676
189,0.05784239619970322
190,0.02592681162059307
191,0.013318760320544243
192,0.036850880831480026
193,0.013204989954829216
194,0.05381293222308159
195,0.00937828328460455
196,0.03221404552459717
197,0.007148638367652893
198,0.0069301798939704895
199,0.007875786162912846
200,0.00633214320987463
201,0.0872996374964714
202,0.022449763491749763
203,0.30588844418525696
204,0.028956150636076927
205,0.013191109523177147
206,0.007402603980153799
207,0.016999756917357445
208,0.005386035889387131
209,0.09121660143136978
210,0.005241339560598135
211,0.07341645658016205
212,0.02696700394153595
213,0.015265370719134808
214,0.0059399232268333435
215,0.017452744767069817
216,0.08463329821825027
217,0.01038742158561945
218,0.08704618364572525
219,0.012320940382778645
220,0.004015753511339426
221,0.014501038007438183
222,0.008443574421107769
223,0.011377107352018356
224,0.009079706855118275
225,0.009433206170797348
226,0.07189284265041351
227,0.007959415204823017
228,0.052742574363946915
229,0.09589733928442001
230,0.3993452489376068
231,0.16005393862724304
232,0.008878069929778576
233,0.009023625403642654
234,0.00940924696624279
235,0.004926985129714012
236,0.14880429208278656
237,0.042965345084667206
238,0.004878227133303881
239,0.012544513680040836
240,0.017297210171818733
241,0.04780535772442818
242,0.01054144836962223
243,0.006682369392365217
244,0.021479293704032898
245,0.07152539491653442
246,0.008732995949685574
247,0.03598098084330559
248,0.006592509802430868
249,0.015379328280687332
250,0.27916231751441956
251,0.016613304615020752
252,0.18402211368083954
253,0.005761213134974241
254,0.06503548473119736
255,0.0026667756028473377
256,0.008212504908442497
257,0.03428029641509056
258,0.11747521162033081
259,0.04021483659744263
260,0.12159455567598343
261,0.012430785223841667
262,0.01915479451417923
263,0.0047521949745714664
264,0.048919692635536194
265,0.07589179277420044
266,0.017465218901634216
267,0.07335291057825089
268,0.04935510829091072
269,0.20454251766204834
270,0.005305970087647438
271,0.025808759033679962
272,0.0354214645922184
273,0.007177925202995539
274,0.011721007525920868
275,0.007959840819239616
276,0.020430615171790123
277,0.013714892789721489
278,0.006925675086677074
279,0.06077178195118904
280,0.018093708902597427
281,0.592479407787323
282,0.03030400350689888
283,0.060457371175289154
284,0.009499575942754745
285,0.007821145467460155
286,0.008122825995087624
287,0.010334691032767296
288,0.02752302587032318
289,0.058041222393512726
290,0.07122346758842468
291,0.20955809950828552
292,0.0053903828375041485
293,0.028751598671078682
294,0.010888786986470222
295,0.004340615589171648
296,0.02119610272347927
297,0.00932333990931511
298,0.023097004741430283
299,0.005397988948971033
300,0.006638524122536182
301,0.05545693635940552
302,0.007422493305057287
303,0.007918978109955788
304,0.007941367104649544
305,0.3425748944282532
306,0.036307405680418015
307,0.004562755580991507
308,0.2864820957183838
309,0.22808606922626495
310,0.008548031561076641
311,0.36059147119522095
312,0.013948271051049232
313,0.20157116651535034
314,0.04470137879252434
315,0.032974809408187866
316,0.09548784047365189
317,0.24356427788734436
318,0.00653370376676321
319,0.009205655194818974
320,0.09745471924543381
321,0.07690873742103577
322,0.01208075974136591
323,0.008432192727923393
324,0.006782973185181618
325,0.06581702083349228
326,0.0073434142395854
327,0.013217341154813766
328,0.007146225776523352
329,0.013257945887744427
330,0.0056785414926707745
331,0.011568204499781132
332,0.013713352382183075
333,0.01034204289317131
334,0.019578494131565094
335,0.029028305783867836
336,0.05110165849328041
337,0.010453857481479645
338,0.16644327342510223
339,0.025759272277355194
340,0.009089421480894089
341,0.0038314242847263813
342,0.010220706462860107
343,0.012789886444807053
344,0.028928613290190697
345,0.016214603558182716
346,0.017395304515957832
347,0.2766942083835602
348,0.08842087537050247
349,0.012003741227090359
350,0.007083883974701166
351,0.054074909538030624
352,0.047234755009412766
353,0.003993677906692028
354,0.15855252742767334
355,0.008837167173624039
356,0.00507957162335515
357,0.6619025468826294
358,0.004588069394230843
359,0.027551062405109406
360,0.1478058397769928
361,0.01571555808186531
362,0.007134586572647095
363,0.005514334421604872
364,0.011618172749876976
365,0.10517207533121109
366,0.07606323063373566
367,0.020547835156321526
368,0.06448835134506226
369,0.009767720475792885
370,0.33559250831604004
371,0.0071658785454928875
372,0.06095511466264725
373,0.012398180551826954
374,0.010149847716093063
375,0.008403503336012363
376,0.003921314608305693
377,0.018941663205623627
378,0.007817198522388935
379,0.012446739710867405
380,0.015114209614694118
381,0.007408324163407087
382,0.016597574576735497
383,0.03206043317914009
384,0.06266117841005325
385,0.006145496852695942
386,0.004606540780514479
387,0.0036617002915591
388,0.011315013282001019
389,0.016699401661753654
390,0.008979104459285736
391,0.00433561485260725
392,0.006255420856177807
393,0.016232116147875786
394,0.10687975585460663
395,0.006774183828383684
396,0.00447466503828764
397,0.06186404451727867
398,0.13371281325817108
399,0.007897037081420422
400,0.018770931288599968
401,0.007339883595705032
402,0.0039488691836595535
403,0.013767121359705925
404,0.0038131335750222206
405,0.6596128940582275
406,0.5064293146133423
407,0.016032299026846886
408,0.05422545224428177
409,0.01838209293782711
410,0.015700656920671463
411,0.024828726425766945
412,0.04234898090362549
413,0.08951686322689056
414,0.009505406022071838
415,0.00836463738232851
416,0.12538248300552368
417,0.09912032634019852
418,0.0449402891099453
419,0.011673534289002419
420,0.014197818003594875
421,0.009760869666934013
422,0.007357672322541475
423,0.025752851739525795
424,0.005785411223769188
425,0.005038412753492594
426,0.007317251991480589
427,0.044955722987651825
428,0.011554788798093796
429,0.07208473980426788
430,0.008622792549431324
431,0.22199733555316925
432,0.0048867203295230865
433,0.010573665611445904
434,0.011395491659641266
435,0.020356297492980957
436,0.02949170395731926
437,0.05243084579706192
438,0.09951649606227875
439,0.007170955650508404
440,0.035379666835069656
441,0.012848939746618271
442,0.024562356993556023
443,0.03663172945380211
444,0.0063949772156775
445,0.0314113013446331
446,0.32766959071159363
447,0.008457270450890064
448,0.08608362823724747
449,0.059248317033052444
450,0.005409149453043938
451,0.02756701037287712
452,0.005235082935541868
453,0.08920994400978088
454,0.008567134849727154
455,0.05478859320282936
456,0.02031589485704899
457,0.05513286218047142
458,0.008418962359428406
459,0.08819335699081421
460,0.010249404236674309
461,0.011277531273663044
462,0.0581551194190979
463,0.010122008621692657
464,0.04692316800355911
465,0.0402415432035923
466,0.0041253650560975075
467,0.007201857399195433
468,0.013822547160089016
469,0.006138761527836323
470,0.15798911452293396
471,0.00443024979904294
472,0.00962835829705
473,0.28364038467407227
474,0.03107414022088051
475,0.013532975688576698
476,0.009039437398314476
477,0.0057367077097296715
478,0.010937957093119621
479,0.026486409828066826
480,0.007840817794203758
481,0.07454386353492737
482,0.003853514324873686
483,0.028545010834932327
484,0.033228613436222076
485,0.004268021322786808
486,0.24885424971580505
487,0.02953864075243473
488,0.056695371866226196
489,0.1621326506137848
490,0.030203774571418762
491,0.006724161095917225
492,0.01897006668150425
493,0.315853089094162
494,0.007294617127627134
495,0.21573902666568756
496,0.01586754247546196
497,0.011506929062306881
498,0.008646650239825249
499,0.0695033073425293
500,0.008353542536497116
501,0.011333282105624676
502,0.007995827123522758
503,0.025598062202334404
504,0.01412765309214592
505,0.006203379016369581
506,0.1954723298549652
507,0.041177235543727875
508,0.00355223729275167
509,0.0044901021756231785
510,0.010427781380712986
511,0.010270923376083374
512,0.19817911088466644
513,0.03795506805181503
514,0.02550484426319599
515,0.014223380945622921
516,0.26753711700439453
517,0.007439142093062401
518,0.00805006455630064
519,0.0051140571013092995
520,0.008303424343466759
521,0.005186299327760935
522,0.009477402083575726
523,0.07817279547452927
524,0.030905181542038918
525,0.05130511149764061
526,0.42678239941596985
527,0.10493694990873337
528,0.007329141721129417
529,0.10073237866163254
530,0.015221865847706795
531,0.006174806505441666
532,0.003943018149584532
533,0.0099659264087677
534,0.0038104825653135777
535,0.010319257155060768
536,0.004751448519527912
537,0.011047148145735264
538,0.06389892101287842
539,0.014488844200968742
540,0.005442807916551828
541,0.013882116414606571
542,0.01913287676870823
543,0.052736181765794754
544,0.08535764366388321
545,0.014654047787189484
546,0.006528972648084164
547,0.03445830196142197
548,0.004199303686618805
549,0.004197710659354925
550,0.1312117576599121
551,0.25971487164497375
552,0.11541744321584702
553,0.008946698158979416
554,0.007035740185528994
555,0.08518002927303314
556,0.01294246967881918
557,0.016744202002882957
558,0.014622477814555168
559,0.07483434677124023
560,0.028477342799305916
561,0.002687090774998069
562,0.009301796555519104
563,0.06304312497377396
564,0.03224148601293564
565,0.08981621265411377
566,0.008622437715530396
567,0.005357182119041681
568,0.02053423598408699
569,0.2146904319524765
570,0.03669211268424988
571,0.10846666246652603
572,0.01909050904214382
573,0.010674398392438889
574,0.0477561317384243
575,0.04981991648674011
576,0.0059690759517252445
577,0.024727467447519302
578,0.007621462922543287
579,0.08810842782258987
580,0.005740663502365351
581,0.0059930309653282166
582,0.00983409397304058
583,0.005824235267937183
584,0.01588227041065693
585,0.03297220170497894
586,0.006453267298638821
587,0.01455649547278881
588,0.06389790773391724
589,0.010852481238543987
590,0.011252187192440033
591,0.10556114464998245
592,0.0072670732624828815
593,0.012541813775897026
594,0.012590662576258183
595,0.12250068783760071
596,0.010728055611252785
597,0.012017395347356796
598,0.019088193774223328
599,0.02050255425274372
600,0.006960304453969002
601,0.008679283782839775
602,0.03254636377096176
603,0.010301773436367512
604,0.007221996318548918
605,0.07713691145181656
606,0.006617529783397913
607,0.06275665014982224
608,0.014988346956670284
609,0.21582399308681488
610,0.017814697697758675
611,0.03869520127773285
612,0.005238729529082775
613,0.006705314386636019
614,0.024659011512994766
615,0.01281382329761982
616,0.004302704241126776
617,0.053198449313640594
618,0.00620541675016284
619,0.011263067834079266
620,0.015178688801825047
621,0.005743157118558884
622,0.046482402831315994
623,0.015568184666335583
624,0.029155384749174118
625,0.06367006152868271
626,0.6151787638664246
627,0.058891069144010544
628,0.009214919060468674
629,0.007170898374170065
630,0.15641413629055023
631,0.0067929551005363464
632,0.014689603820443153
633,0.004347427748143673
634,0.031405724585056305
635,0.06378805637359619
636,0.004604481626302004
637,0.006907558999955654
638,0.01611974462866783
639,0.0590810552239418
640,0.004460235591977835
641,0.006883793510496616
642,0.2572847306728363
643,0.06780163943767548
644,0.582610011100769
645,0.06696078926324844
646,0.22871705889701843
647,0.010050253011286259
648,0.11411047726869583
649,0.006965430919080973
650,0.011857912875711918
651,0.2406628578901291
652,0.008275780826807022
653,0.045474663376808167
654,0.4410460293292999
655,0.009115071035921574
656,0.016286863014101982
657,0.010427594184875488
658,0.009743604809045792
659,0.06349694728851318
660,0.15786682069301605
661,0.020892661064863205
662,0.13259698450565338
663,0.11277435719966888
664,0.07434161752462387
665,0.3305057883262634
666,0.0034117393661290407
667,0.012467782013118267
668,0.07522407174110413
669,0.27827826142311096
670,0.023658232763409615
671,0.0072165862657129765
672,0.09261450171470642
673,0.021549927070736885
674,0.0049776905216276646
675,0.43209847807884216
676,0.1484309732913971
677,0.018638527020812035
678,0.02299376390874386
679,0.02451164834201336
680,0.10448575764894485
681,0.04640556499361992
682,0.009159966371953487
683,0.03645029664039612
684,0.01402552891522646
685,0.08807699382305145
686,0.004257523454725742
687,0.007509443908929825
688,0.006583129055798054
689,0.08770567178726196
690,0.011711875908076763
691,0.03132593631744385
692,0.38013139367103577
693,0.020967818796634674
694,0.02231539599597454
695,0.018771611154079437
696,0.009185084141790867
697,0.0031983063090592623
698,0.02437696047127247
699,0.15858787298202515
700,0.008814599364995956
701,0.0057858009822666645
702,0.2274303138256073
703,0.07625231146812439
704,0.3686630129814148
705,0.016639303416013718
706,0.006844645831733942
707,0.025746023282408714
708,0.008785455487668514
709,0.013198267668485641
710,0.007435048930346966
711,0.04169178009033203
712,0.1650010347366333
713,0.011868461035192013
714,0.007820893079042435
715,0.011043136939406395
716,0.2933816611766815
717,0.0059628915041685104
718,0.04220931604504585
719,0.016792314127087593
720,0.004579045344144106
721,0.0051133460365235806
722,0.013016979210078716
723,0.05602020397782326
724,0.0073824538849294186
725,0.16745533049106598
726,0.013599934056401253
727,0.008739429526031017
728,0.027702154591679573
729,0.04943098500370979
730,0.529980480670929
731,0.014880918897688389
732,0.03251250833272934
733,0.004616098944097757
734,0.00898988451808691
735,0.06660196930170059
736,0.017612917348742485
737,0.03226522356271744
738,0.08713217079639435
739,0.009124550968408585
740,0.004852540325373411
741,0.010793921537697315
742,0.009686642326414585
743,0.04000440239906311
744,0.011376201175153255
745,0.010172946378588676
746,0.041353147476911545
747,0.005999417044222355
748,0.03160158917307854
749,0.021646125242114067
750,0.04934826120734215
751,0.22117763757705688
752,0.004853373859077692
753,0.009177085943520069
754,0.004592647310346365
755,0.023030433803796768
756,0.010034783743321896
757,0.024808650836348534
758,0.011470938101410866
759,0.005728136282414198
760,0.009214305318892002
761,0.0064909132197499275
762,0.033439476042985916
763,0.07037856429815292
764,0.0054761311039328575
765,0.02023201249539852
766,0.06763274222612381
767,0.005131077021360397
768,0.05152170732617378
769,0.011146041564643383
770,0.09723738580942154
771,0.00682832533493638
772,0.11432003229856491
773,0.05082756280899048
774,0.007918499410152435
775,0.04219045862555504
776,0.007862663827836514
777,0.0703449547290802
778,0.007158893626183271
779,0.0099332295358181
780,0.2901960611343384
781,0.05879686027765274
782,0.018978765234351158
783,0.014595123007893562
784,0.036277879029512405
785,0.015971491113305092
786,0.0725511685013771
787,0.031258441507816315
788,0.020023638382554054
789,0.08286888897418976
790,0.1039363294839859
791,0.018649276345968246
792,0.2768612802028656
793,0.08067357540130615
794,0.013031543232500553
795,0.2582762837409973
796,0.004719023127108812
797,0.08782553672790527
798,0.011828588321805
799,0.24134698510169983
800,0.014860318973660469
801,0.011310814879834652
802,0.0063142539002001286
803,0.043030910193920135
804,0.01001211442053318
805,0.15333519876003265
806,0.014162322506308556
807,0.0045892540365457535
808,0.03822911158204079
809,0.032489385455846786
810,0.02526046335697174
811,0.061757929623126984
812,0.021662896499037743
813,0.019678452983498573
814,0.008873536251485348
815,0.08931348472833633
816,0.030698509886860847
817,0.0036815686617046595
818,0.01520475558936596
819,0.004372411407530308
820,0.03812696039676666
821,0.012417146936058998
822,0.14387854933738708
823,0.006710680201649666
824,0.012809209525585175
825,0.009191344492137432
826,0.013410830870270729
827,0.031093833968043327
828,0.018379300832748413
829,0.009591104462742805
830,0.013054044917225838
831,0.06578196585178375
832,0.020047539845108986
833,0.10187271982431412
834,0.006810762919485569
835,0.05264756828546524
836,0.016636690124869347
837,0.11162400245666504
838,0.01256897859275341
839,0.07406306266784668
840,0.34864357113838196
841,0.14342132210731506
842,0.04810216277837753
843,0.14278686046600342
844,0.056100890040397644
845,0.6228814125061035
846,0.7886784672737122
847,0.009483307600021362
848,0.005279896315187216
849,0.17149506509304047
850,0.018114876002073288
851,0.02477942407131195
852,0.011130701750516891
853,0.08025343716144562
854,0.015881115570664406
855,0.0034112578723579645
856,0.02372378297150135
857,0.019843466579914093
858,0.041388388723134995
859,0.004395352676510811
860,0.03600921481847763
861,0.2525594234466553
862,0.004081594292074442
863,0.006056835874915123
864,0.008707612752914429
865,0.013066640123724937
866,0.005800232756882906
867,0.00530010461807251
868,0.056348055601119995
869,0.030222896486520767
870,0.0038245469331741333
871,0.011212415061891079
872,0.0261151771992445
873,0.0048124236054718494
874,0.004440284334123135
875,0.004875195678323507
876,0.024639056995511055
877,0.011142505332827568
878,0.016978591680526733
879,0.003885037498548627
880,0.015977809205651283
881,0.011208424344658852
882,0.0709737166762352
883,0.05292881280183792
884,0.032122232019901276
885,0.0030628503300249577
886,0.013279353268444538
887,0.045730993151664734
888,0.3831496834754944
889,0.021135302260518074
890,0.044831953942775726
891,0.008209926076233387
892,0.006317390128970146
893,0.3403051197528839
894,0.6184775829315186
895,0.015933554619550705
896,0.014737258665263653
897,0.008923406712710857
898,0.0043182456865906715
899,0.011015383526682854
900,0.005110026337206364
901,0.02628514915704727
902,0.02900410071015358
903,0.010171914473176003
904,0.005412695929408073
905,0.005482253152877092
906,0.012048272415995598
907,0.055171120911836624
908,0.11974602937698364
909,0.04642632231116295
910,0.012752984650433064
911,0.029813775792717934
912,0.050808921456336975
913,0.004334297962486744
914,0.01155287679284811
915,0.0477871410548687
916,0.01344357617199421
917,0.022432586178183556
918,0.007573699112981558
919,0.014835077337920666
920,0.01658058539032936
921,0.040618039667606354
922,0.07219434529542923
923,0.07593024522066116
924,0.012379306368529797
925,0.007655568420886993
926,0.05378466844558716
927,0.04770412668585777
928,0.015521854162216187
929,0.03854215517640114
930,0.19116497039794922
931,0.1332041621208191
932,0.012891939841210842
933,0.015487506054341793
934,0.028302906081080437
935,0.004743342287838459
936,0.0046971747651696205
937,0.007718289270997047
938,0.011524396017193794
939,0.030992193147540092
940,0.004872262943536043
941,0.07002635300159454
942,0.004412276670336723
943,0.033509619534015656
944,0.1372065544128418
945,0.01027651410549879
946,0.009167877025902271
947,0.045896340161561966
948,0.010288451798260212
949,0.011699012480676174
950,0.00696299783885479
951,0.003087363438680768
952,0.09485883265733719
953,0.04193223640322685
954,0.005267304368317127
955,0.1147134080529213
956,0.038249872624874115
957,0.009699325077235699
958,0.017593037337064743
959,0.012807190418243408
960,0.009935128502547741
961,0.006665460299700499
962,0.0077775996178388596
963,0.005442776717245579
964,0.010157756507396698
965,0.015428977087140083
966,0.03490224480628967
967,0.035905323922634125
968,0.026317449286580086
969,0.24666447937488556
970,0.08581843972206116
971,0.005376588087528944
972,0.31107965111732483
973,0.014365237206220627
974,0.09337644279003143
975,0.006308751180768013
976,0.014795830473303795
977,0.06423759460449219
978,0.022768937051296234
979,0.059851013123989105
980,0.4088517725467682
981,0.005208730231970549
982,0.007035623304545879
983,0.008226350881159306
984,0.005468589719384909
985,0.02479998767375946
986,0.2345125377178192
987,0.005249296315014362
988,0.008149693720042706
989,0.01065617986023426
990,0.010809511877596378
991,0.01995045505464077
992,0.004547104239463806
993,0.006629069335758686
994,0.02314639650285244
995,0.004929426591843367
996,0.30037567019462585
997,0.006229299120604992
998,0.01707099750638008
999,0.009178230538964272
1000,0.008105134591460228
1001,0.0045385826379060745
1002,0.047412194311618805
1003,0.013846708461642265
1004,0.010303471237421036
1005,0.04746989160776138
1006,0.009583895094692707
1007,0.03264715522527695
1008,0.005796909332275391
1009,0.009648882783949375
1010,0.006026154849678278
1011,0.007999788969755173
1012,0.008921614848077297
1013,0.01444211695343256
1014,0.058732323348522186
1015,0.010061626322567463
1016,0.15232664346694946
1017,0.005931800231337547
1018,0.3072063624858856
1019,0.021207505837082863
1020,0.004752395674586296
1021,0.010577133856713772
1022,0.04343067854642868
1023,0.014756664633750916
1024,0.19011737406253815
1025,0.01141081191599369
1026,0.0059424154460430145
1027,0.014843163080513477
1028,0.012217394076287746
1029,0.004640090279281139
1030,0.007043249439448118
1031,0.008517473936080933
1032,0.045781251043081284
1033,0.007157639600336552
1034,0.01723361760377884
1035,0.0036999809090048075
1036,0.010661283507943153
1037,0.00837213546037674
1038,0.003548883367329836
1039,0.009496956132352352
1040,0.0036586071364581585
1041,0.07032042741775513
1042,0.330672949552536
1043,0.008085602894425392
1044,0.04396091774106026
1045,0.016164902597665787
1046,0.010156221687793732
1047,0.007481671404093504
1048,0.017218077555298805
1049,0.010414480231702328
1050,0.008003679104149342
1051,0.01059917826205492
1052,0.0387384332716465
1053,0.14216582477092743
1054,0.006553011480718851
1055,0.05672985315322876
1056,0.0046073696576058865
1057,0.0051248688250780106
1058,0.014508365653455257
1059,0.060380708426237106
1060,0.052846018224954605
1061,0.0700928196310997
1062,0.045300211757421494
1063,0.007551796268671751
1064,0.017459826543927193
1065,0.12051901966333389
1066,0.022660501301288605
1067,0.020757991820573807
1068,0.004182090982794762
1069,0.010616003535687923
1070,0.007759324740618467
1071,0.010364399291574955
1072,0.06287692487239838
1073,0.34333765506744385
1074,0.010258459486067295
1075,0.01570013538002968
1076,0.05626276880502701
1077,0.02432999201118946
1078,0.008391317911446095
1079,0.11307269334793091
1080,0.029871327802538872
1081,0.026014305651187897
1082,0.09302505850791931
1083,0.015341639518737793
1084,0.0492749847471714
1085,0.02164342626929283
1086,0.009064331650733948
1087,0.018644066527485847
1088,0.06081376597285271
1089,0.24879370629787445
1090,0.00824784580618143
1091,0.0062010157853364944
1092,0.00592732522636652
1093,0.06550003588199615
1094,0.007613366935402155
1095,0.17445208132266998
1096,0.06438890099525452
1097,0.024489950388669968
1098,0.10048893094062805
1099,0.07613140344619751
1100,0.034521616995334625
1101,0.013429113663733006
1102,0.008798607625067234
1103,0.015697525814175606
1104,0.006308760028332472
1105,0.028237130492925644
1106,0.04312937334179878
1107,0.01770082861185074
1108,0.12923453748226166
1109,0.05677231773734093
1110,0.011612067930400372
1111,0.008963799104094505
1112,0.009063748642802238
1113,0.011020543053746223
1114,0.01813453622162342
1115,0.007855064235627651
1116,0.013333587907254696
1117,0.06981854885816574
1118,0.17889058589935303
1119,0.011421283707022667
1120,0.017493773251771927
1121,0.035337064415216446
1122,0.0048533049412071705
1123,0.017552461475133896
1124,0.11174983531236649
1125,0.016629226505756378
1126,0.09688955545425415
1127,0.010811510495841503
1128,0.2933833599090576
1129,0.018124908208847046
1130,0.015525147318840027
1131,0.008487626910209656
1132,0.3907928168773651
1133,0.02015628293156624
1134,0.08580539375543594
1135,0.21040621399879456
1136,0.04454519599676132
1137,0.005627436097711325
1138,0.010536178015172482
1139,0.014968282543122768
1140,0.009138456545770168
1141,0.013322452083230019
1142,0.007690092548727989
1143,0.10327831655740738
1144,0.206091046333313
1145,0.04020668566226959
1146,0.021955082193017006
1147,0.08415675163269043
1148,0.015409713611006737
1149,0.025465065613389015
1150,0.00818756502121687
1151,0.018627475947141647
1152,0.07986526936292648
1153,0.00490944366902113
1154,0.0108865424990654
1155,0.14825081825256348
1156,0.011598028242588043
1157,0.38542118668556213
1158,0.5026152729988098
1159,0.044845230877399445
1160,0.006391308736056089
1161,0.20851509273052216
1162,0.04360804706811905
1163,0.03618072718381882
1164,0.029371026903390884
1165,0.0662916973233223
1166,0.022075945511460304
1167,0.3896316885948181
1168,0.008929705247282982
1169,0.012047115713357925
1170,0.01916368305683136
1171,0.2731367349624634
1172,0.013973825611174107
1173,0.01224527694284916
1174,0.011045198887586594
1175,0.03125293180346489
1176,0.36273881793022156
1177,0.4404410719871521
1178,0.16940024495124817
1179,0.029227275401353836
1180,0.08403585851192474
1181,0.47316595911979675
1182,0.027389416471123695
1183,0.06026507914066315
1184,0.21659231185913086
1185,0.02797873690724373
1186,0.09391837567090988
1187,0.09683040529489517
1188,0.4174672067165375
1189,0.05441105365753174
1190,0.004488359205424786
1191,0.3336583375930786
1192,0.005369761027395725
1193,0.6114069819450378
1194,0.022233527153730392
1195,0.1071203276515007
1196,0.0059260218404233456
1197,0.006161544471979141
1198,0.0076430742628872395
1199,0.06715676188468933
1200,0.036807045340538025
1201,0.0229208804666996
1202,0.00477248802781105
1203,0.004258267115801573
1204,0.004849543329328299
1205,0.011995340697467327
1206,0.00830327533185482
1207,0.40157195925712585
1208,0.028258465230464935
1209,0.10873546451330185
1210,0.010878894478082657
1211,0.07608229666948318
1212,0.08696995675563812
1213,0.00361617305316031
1214,0.006066531874239445
1215,0.7278016805648804
1216,0.013685551472008228
1217,0.05607234686613083
1218,0.00580369820818305
1219,0.07212936133146286
1220,0.015100203454494476
1221,0.03468652814626694
1222,0.03569415584206581
1223,0.07844218611717224
1224,0.0058776321820914745
1225,0.07104743272066116
1226,0.010602648369967937
1227,0.005947250872850418
1228,0.06179056316614151
1229,0.20267625153064728
1230,0.4084174931049347
1231,0.011028788052499294
1232,0.06671305000782013
1233,0.013840589672327042
1234,0.5873094797134399
1235,0.7557834386825562
1236,0.006776564754545689
1237,0.06388796865940094
1238,0.32519376277923584
1239,0.048971422016620636
1240,0.02095150202512741
1241,0.005331180989742279
1242,0.021480951458215714
1243,0.00797561090439558
1244,0.02132595144212246
